transaction_id,date,product_id,customer_id,quantity,discount_pct
T03002,2023-09-21,P010,C0045,2.0,0.0
T03003,2023-11-11,P001,C0293,2.0,5.0
T03004,2023-04-21,P003,C0426,2.0,5.0
T03005,2023-07-06,P003,C0300,1.0,0.0
T03006,2023-09-26,P005,C0465,3.0,0.0
T03007,2023-08-17,P003,C0373,2.0,0.0
T03008,2023-06-05,P009,C0038,2.0,0.0
T03009,2023-07-08,P001,C0355,2.0,10.0
T03010,2023-09-29,P004,C0380,4.0,0.0
T03011,2023-01-02,P010,C0495,1.0,5.0
T03012,2023-09-03,P010,C0231,1.0,0.0
T03013,2023-07-29,P004,C0478,3.0,10.0
T03014,2023-10-13,P001,C0262,1.0,10.0
T03015,2023-12-25,P002,C0068,4.0,10.0
T03016,2023-01-13,P001,C0179,1.0,5.0
T03017,2023-04-06,P006,C0357,1.0,0.0
T03018,2023-08-09,P003,C0419,4.0,10.0
T03019,2023-08-26,P007,C0186,1.0,0.0
T03020,2023-04-04,P005,C0441,2.0,0.0
T03021,2023-12-04,P009,C0201,1.0,0.0
T03022,2023-09-26,P007,C0390,1.0,5.0
T03023,2023-06-20,P004,C0013,2.0,5.0
T03024,2023-04-04,P005,C0443,1.0,5.0
T03025,2023-05-29,P005,C0214,4.0,0.0
T03026,2023-04-22,P005,C0220,3.0,0.0
T03027,2023-02-24,P010,C0286,1.0,15.0
T03028,2023-12-03,P009,C0244,2.0,5.0
T03029,2023-04-26,P010,C0356,2.0,0.0
T03030,2023-05-23,P003,C0258,1.0,5.0
T03031,2023-07-20,P006,C0058,1.0,0.0
T03032,2023-06-29,P008,C0036,1.0,0.0
T03033,2023-07-21,P009,C0328,2.0,0.0
T03034,2023-12-30,P007,C0429,2.0,0.0
T03035,2023-02-22,P003,C0490,2.0,0.0
T03036,2023-06-29,P001,C0498,3.0,15.0
T03037,2023-11-09,P004,C0393,3.0,5.0
T03038,2023-11-04,P006,C0382,2.0,0.0
T03039,2023-05-17,P003,C0193,3.0,5.0
T03040,2023-07-01,P001,C0333,1.0,20.0
T03041,2023-01-01,P006,C0050,4.0,0.0
T03042,2023-02-13,P001,C0463,2.0,10.0
T03043,2023-08-15,P009,C0032,3.0,5.0
T03044,2023-11-27,P001,C0098,2.0,0.0
T03045,2023-04-08,P006,C0043,1.0,0.0
T03046,2023-07-27,P001,C0381,2.0,0.0
T03047,2023-09-22,P007,C0351,1.0,5.0
T03048,2023-10-15,P003,C0334,2.0,0.0
T03049,2023-09-28,P006,C0310,1.0,5.0
T03050,2023-05-20,P007,C0047,3.0,5.0
T03051,2023-08-25,P001,C0270,2.0,0.0
T03052,2023-03-13,P001,C0432,2.0,15.0
T03053,2023-06-04,P005,C0311,1.0,15.0
T03054,2023-07-09,P006,C0413,5.0,0.0
T03055,2023-09-25,P009,C0431,3.0,20.0
T03056,2023-11-17,P001,C0063,3.0,0.0
T03057,2023-04-17,P004,C0019,1.0,
T03058,2023-08-20,P010,C0347,2.0,0.0
T03059,2023-02-11,P008,C0393,1.0,5.0
T03060,2023-07-09,P010,C0101,2.0,5.0
T03061,2023-05-19,P009,C0037,1.0,0.0
T03062,2023-04-13,P003,C0107,2.0,0.0
T03063,2023-06-20,P002,C0092,2.0,0.0
T03064,2023-12-17,P004,C0308,1.0,15.0
T03065,2023-09-30,P002,C0185,1.0,15.0
T03066,2023-08-09,P001,C0216,4.0,5.0
T03067,2023-08-01,P003,C0028,1.0,5.0
T03068,2023-12-07,P007,C0036,3.0,5.0
T03069,2023-02-25,P001,C0372,1.0,0.0
T03070,2023-12-08,P002,C0320,1.0,0.0
T03071,2023-04-12,P001,C0018,1.0,5.0
T03072,2023-07-11,P008,C0345,3.0,5.0
T03073,2023-11-06,P005,C0419,1.0,0.0
T03074,2023-07-19,P008,C0196,4.0,20.0
T03075,2023-08-21,P003,C0078,2.0,10.0
T03076,2023-08-15,P007,C0167,1.0,0.0
T03077,2023-05-19,P008,C0090,2.0,5.0
T03078,2023-12-10,P006,C0264,1.0,15.0
T03079,2023-11-01,P007,C0472,3.0,0.0
T03080,2023-05-29,P002,C0208,1.0,5.0
T03081,2023-04-25,P008,C0212,1.0,0.0
T03082,2023-03-04,P005,C0271,3.0,0.0
T03083,2023-04-14,P007,C0263,5.0,10.0
T03084,2023-12-05,P001,C0273,1.0,0.0
T03085,2023-12-25,P005,C0342,3.0,0.0
T03086,2023-06-05,P001,C0214,1.0,0.0
T03087,2023-09-30,P008,C0374,3.0,0.0
T03088,2023-01-06,P004,C0064,2.0,0.0
T03089,2023-05-27,P004,C0012,1.0,10.0
T03090,2023-07-03,P002,C0210,1.0,0.0
T03091,2023-01-28,P005,C0312,1.0,5.0
T03092,2023-02-07,P001,C0174,1.0,5.0
T03093,2023-04-29,P009,C0431,1.0,0.0
T03094,2023-10-20,P005,C0256,2.0,5.0
T03095,2023-09-01,P006,C0463,5.0,5.0
T03096,2023-03-09,P002,C0101,1.0,0.0
T03097,2023-08-02,P010,C0016,2.0,0.0
T03098,2023-08-06,P010,C0197,2.0,5.0
T03099,2023-06-26,P001,C0258,4.0,20.0
T03100,2023-10-26,P004,C0384,2.0,0.0
T03101,2023-06-13,P007,C0244,2.0,0.0
T03102,2023-02-27,P006,C0348,1.0,0.0
T03103,2023-09-26,P010,C0249,1.0,0.0
T03104,2023-11-04,P001,C0105,1.0,5.0
T03105,2023-02-27,P001,C0182,1.0,0.0
T03106,2023-10-15,P008,C0155,1.0,0.0
T03107,2023-04-15,P004,C0287,2.0,0.0
T03108,2023-08-16,P005,C0169,1.0,0.0
T03109,2023-09-04,P007,C0420,2.0,0.0
T03110,2023-07-07,P008,C0047,1.0,0.0
T03111,2023-03-24,P010,C0043,4.0,0.0
T03112,2023-07-05,P007,C0321,4.0,10.0
T03113,2023-09-09,P002,C0306,1.0,15.0
T03114,2023-12-21,P004,C0221,1.0,0.0
T03115,2023-08-26,P010,C0001,2.0,5.0
T03116,2023-12-26,P001,C0200,1.0,0.0
T03117,2023-07-03,P010,C0441,1.0,0.0
T03118,2023-10-11,P009,C0144,1.0,0.0
T03119,2023-07-29,P003,C0378,4.0,0.0
T03120,2023-10-31,P003,C0028,3.0,10.0
T03121,2023-10-23,P010,C0342,2.0,0.0
T03122,2023-04-07,P009,C0338,2.0,0.0
T03123,2023-07-27,P010,C0278,4.0,10.0
T03124,2023-05-17,P003,C0041,,5.0
T03125,2023-07-03,P008,C0332,5.0,0.0
T03126,2023-03-17,P002,C0147,1.0,0.0
T03127,2023-10-14,P003,C0345,1.0,0.0
T03128,2023-05-22,P002,C0178,2.0,0.0
T03129,2023-08-25,P001,C0315,2.0,0.0
T03130,2023-01-25,P002,C0325,1.0,0.0
T03131,2023-10-17,P008,C0418,,5.0
T03132,2023-03-08,P009,C0167,4.0,5.0
T03133,2023-09-07,P002,C0123,3.0,10.0
T03134,2023-04-28,P007,C0074,1.0,0.0
T03135,2023-03-14,P005,C0239,4.0,0.0
T03136,2023-10-09,P003,C0249,2.0,0.0
T03137,2023-12-26,P009,C0263,3.0,5.0
T03138,2023-01-10,P006,C0252,1.0,0.0
T03139,2023-07-30,P001,C0357,1.0,15.0
T03140,2023-11-19,P005,C0111,1.0,5.0
T03141,2023-06-01,P007,C0180,1.0,15.0
T03142,2023-01-05,P004,C0188,2.0,10.0
T03143,2023-07-14,P008,C0308,1.0,20.0
T03144,2023-10-10,P010,C0207,5.0,5.0
T03145,2023-04-23,P005,C0234,1.0,20.0
T03146,2023-09-28,P009,C0024,1.0,0.0
T03147,2023-06-12,P009,C0026,2.0,0.0
T03148,2023-04-15,P009,C0381,2.0,5.0
T03149,2023-06-30,P001,C0218,1.0,20.0
T03150,2023-02-13,P002,C0494,3.0,0.0
T03151,2023-10-09,P003,C0346,2.0,0.0
T03152,2023-06-24,P004,C0378,2.0,5.0
T03153,2023-06-11,P010,C0010,2.0,
T03154,2023-12-17,P009,C0017,1.0,0.0
T03155,2023-12-06,P010,C0245,2.0,10.0
T03156,2023-05-20,P006,C0206,4.0,20.0
T03157,2023-05-12,P001,C0258,1.0,15.0
T03158,2023-03-28,P009,C0112,1.0,0.0
T03159,2023-06-25,P006,C0205,4.0,0.0
T03160,2023-07-02,P004,C0027,1.0,0.0
T03161,2023-05-09,P004,C0457,1.0,0.0
T03162,2023-09-03,P003,C0071,5.0,0.0
T03163,2023-03-30,P007,C0176,1.0,10.0
T03164,2023-03-07,P003,C0202,1.0,
T03165,2023-06-07,P002,C0248,3.0,15.0
T03166,2023-05-29,P010,C0118,3.0,15.0
T03167,2023-12-06,P008,C0009,1.0,0.0
T03168,2023-04-26,P004,C0086,2.0,20.0
T03169,2023-08-02,P008,C0023,3.0,10.0
T03170,2023-10-21,P001,C0455,2.0,5.0
T03171,2023-09-10,P005,C0240,1.0,0.0
T03172,2023-05-23,P009,C0073,1.0,5.0
T03173,2023-09-07,P001,C0027,1.0,0.0
T03174,2023-10-29,P004,C0472,3.0,5.0
T03175,2023-01-25,P006,C0349,4.0,0.0
T03176,2023-10-04,P010,C0081,5.0,5.0
T03177,2023-03-11,P008,C0084,4.0,0.0
T03178,2023-04-23,P003,C0199,2.0,0.0
T03179,2023-12-29,P005,C0043,1.0,5.0
T03180,2023-04-22,P007,C0488,3.0,5.0
T03181,2023-12-30,P001,C0263,2.0,0.0
T03182,2023-10-30,P007,C0092,2.0,0.0
T03183,2023-04-01,P008,C0339,1.0,15.0
T03184,2023-01-18,P008,C0447,4.0,5.0
T03185,2023-05-29,P009,C0084,1.0,0.0
T03186,2023-08-15,P006,C0300,1.0,5.0
T03187,2023-08-02,P006,C0423,2.0,0.0
T03188,2023-12-26,P002,C0296,2.0,0.0
T03189,2023-05-31,P003,C0135,1.0,5.0
T03190,2023-07-11,P004,C0454,3.0,10.0
T03191,2023-02-09,P004,C0281,1.0,10.0
T03192,2023-08-30,P008,C0489,1.0,0.0
T03193,2023-05-18,P001,C0059,1.0,15.0
T03194,2023-12-11,P010,C0397,2.0,0.0
T03195,2023-06-29,P004,C0359,5.0,15.0
T03196,2023-07-19,P004,C0488,3.0,0.0
T03197,2023-07-22,P001,C0342,4.0,0.0
T03198,2023-03-02,P003,C0241,1.0,5.0
T03199,2023-07-11,P005,C0465,1.0,0.0
T03200,2023-01-05,P006,C0368,2.0,10.0
T03201,2023-08-25,P009,C0342,1.0,5.0
T03202,2023-06-30,P009,C0098,3.0,0.0
T03203,2023-11-07,P009,C0062,2.0,5.0
T03204,2023-02-06,P001,C0264,5.0,0.0
T03205,2023-02-25,P009,C0113,1.0,0.0
T03206,2023-08-25,P008,C0429,1.0,20.0
T03207,2023-12-24,P002,C0146,2.0,15.0
T03208,2023-12-15,P001,C0216,1.0,0.0
T03209,2023-07-16,P001,C0256,2.0,5.0
T03210,2023-03-14,P006,C0316,1.0,0.0
T03211,2023-02-28,P009,C0316,1.0,10.0
T03212,2023-08-28,P007,C0362,1.0,15.0
T03213,2023-01-02,P005,C0258,1.0,0.0
T03214,2023-12-26,P002,C0194,2.0,10.0
T03215,2023-07-07,P001,C0347,1.0,0.0
T03216,2023-11-03,P002,C0014,1.0,0.0
T03217,2023-01-30,P001,C0304,1.0,15.0
T03218,2023-09-24,P003,C0103,1.0,5.0
T03219,2023-04-18,P006,C0245,1.0,0.0
T03220,2023-11-28,P008,C0245,1.0,5.0
T03221,2023-03-31,P003,C0312,2.0,0.0
T03222,2023-07-24,P010,C0268,2.0,0.0
T03223,2023-08-08,P009,C0224,2.0,15.0
T03224,2023-04-04,P010,C0220,3.0,5.0
T03225,2023-04-13,P005,C0311,1.0,10.0
T03226,2023-08-11,P007,C0412,2.0,0.0
T03227,2023-07-05,P008,C0366,3.0,5.0
T03228,2023-07-03,P003,C0217,1.0,20.0
T03229,2023-06-11,P002,C0004,2.0,0.0
T03230,2023-09-04,P002,C0474,1.0,0.0
T03231,2023-01-31,P005,C0036,1.0,5.0
T03232,2023-02-21,P001,C0178,3.0,0.0
T03233,2023-12-11,P002,C0387,1.0,0.0
T03234,2023-03-17,P009,C0257,1.0,15.0
T03235,2023-10-05,P007,C0017,1.0,20.0
T03236,2023-02-09,P006,C0199,1.0,5.0
T03237,2023-04-11,P009,C0318,1.0,10.0
T03238,2023-04-21,P007,C0048,2.0,15.0
T03239,2023-11-17,P005,C0062,3.0,10.0
T03240,2023-09-06,P009,C0069,3.0,0.0
T03241,2023-07-10,P006,C0147,1.0,0.0
T03242,2023-07-01,P006,C0359,5.0,0.0
T03243,2023-12-01,P004,C0366,2.0,0.0
T03244,2023-07-28,P001,C0162,1.0,0.0
T03245,2023-01-22,P005,C0227,3.0,0.0
T03246,2023-06-15,P009,C0433,2.0,0.0
T03247,2023-04-09,P008,C0464,2.0,0.0
T03248,2023-07-27,P008,C0488,1.0,5.0
T03249,2023-01-08,P005,C0498,1.0,0.0
T03250,2023-07-09,P009,C0431,3.0,10.0
T03251,2023-06-24,P003,C0487,2.0,0.0
T03252,2023-09-30,P003,C0347,2.0,10.0
T03253,2023-01-17,P001,C0489,2.0,20.0
T03254,2023-03-31,P009,C0230,3.0,10.0
T03255,2023-05-21,P006,C0370,1.0,10.0
T03256,2023-05-25,P002,C0178,2.0,15.0
T03257,2023-06-15,P008,C0345,1.0,0.0
T03258,2023-12-03,P009,C0410,2.0,20.0
T03259,2023-03-19,P009,C0056,2.0,10.0
T03260,2023-09-19,P002,C0078,1.0,10.0
T03261,2023-06-12,P002,C0270,2.0,0.0
T03262,2023-01-14,P007,C0206,1.0,5.0
T03263,2023-08-27,P004,C0281,1.0,5.0
T03264,2023-03-13,P001,C0228,1.0,5.0
T03265,2023-05-23,P008,C0388,1.0,10.0
T03266,2023-11-06,P002,C0239,1.0,0.0
T03267,2023-10-10,P003,C0463,1.0,0.0
T03268,2023-09-26,P005,C0288,2.0,0.0
T03269,2023-08-29,P003,C0082,3.0,0.0
T03270,2023-09-02,P007,C0334,2.0,0.0
T03271,2023-06-12,P007,C0250,1.0,
T03272,2023-03-01,P002,C0193,4.0,0.0
T03273,2023-01-06,P007,C0106,2.0,0.0
T03274,2023-07-16,P006,C0189,1.0,0.0
T03275,2023-02-27,P010,C0276,3.0,15.0
T03276,2023-11-01,P009,C0074,1.0,10.0
T03277,2023-08-05,P009,C0010,2.0,10.0
T03278,2023-01-26,P002,C0123,1.0,0.0
T03279,2023-10-30,P007,C0216,1.0,5.0
T03280,2023-01-05,P005,C0290,4.0,5.0
T03281,2023-01-20,P006,C0445,1.0,20.0
T03282,2023-07-17,P001,C0476,1.0,10.0
T03283,2023-02-28,P007,C0411,4.0,5.0
T03284,2023-08-30,P006,C0040,4.0,15.0
T03285,2023-05-26,P004,C0193,2.0,0.0
T03286,2023-09-30,P001,C0127,1.0,0.0
T03287,2023-09-06,P009,C0289,1.0,5.0
T03288,2023-01-14,P004,C0452,3.0,0.0
T03289,2023-01-13,P002,C0071,1.0,0.0
T03290,2023-02-13,P008,C0137,1.0,10.0
T03291,2023-01-19,P002,C0144,2.0,0.0
T03292,2023-03-04,P005,C0389,1.0,5.0
T03293,2023-08-27,P006,C0354,1.0,15.0
T03294,2023-12-03,P008,C0380,1.0,0.0
T03295,2023-04-10,P001,C0407,1.0,0.0
T03296,2023-06-12,P001,C0299,1.0,0.0
T03297,2023-05-02,P004,C0370,1.0,0.0
T03298,2023-02-13,P005,C0345,1.0,0.0
T03299,2023-12-26,P009,C0441,2.0,0.0
T03300,2023-11-13,P007,C0435,3.0,0.0
T03301,2023-05-25,P007,C0269,1.0,0.0
T03302,2023-11-23,P008,C0384,2.0,10.0
T03303,2023-12-29,P005,C0408,1.0,15.0
T03304,2023-02-19,P005,C0139,1.0,10.0
T03305,2023-03-06,P001,C0052,1.0,5.0
T03306,2023-12-21,P009,C0499,2.0,0.0
T03307,2023-10-15,P006,C0017,2.0,10.0
T03308,2023-06-13,P009,C0165,2.0,0.0
T03309,2023-05-21,P003,C0013,1.0,0.0
T03310,2023-11-10,P005,C0190,1.0,10.0
T03311,2023-05-08,P002,C0475,3.0,0.0
T03312,2023-08-27,P010,C0340,1.0,0.0
T03313,2023-11-20,P005,C0353,2.0,15.0
T03314,2023-10-23,P008,C0362,2.0,15.0
T03315,2023-07-06,P002,C0352,2.0,0.0
T03316,2023-07-27,P008,C0264,4.0,
T03317,2023-08-08,P004,C0312,4.0,5.0
T03318,2023-07-09,P010,C0221,2.0,10.0
T03319,2023-12-12,P010,C0104,2.0,0.0
T03320,2023-10-11,P001,C0339,1.0,5.0
T03321,2023-12-18,P005,C0198,4.0,20.0
T03322,2023-08-25,P001,C0300,1.0,0.0
T03323,2023-07-13,P007,C0444,1.0,15.0
T03324,2023-10-14,P008,C0359,1.0,20.0
T03325,2023-09-16,P003,C0368,1.0,0.0
T03326,2023-09-03,P003,C0169,2.0,10.0
T03327,2023-05-16,P007,C0149,2.0,0.0
T03328,2023-10-07,P004,C0249,1.0,10.0
T03329,2023-09-28,P003,C0256,1.0,10.0
T03330,2023-06-20,P008,C0470,4.0,0.0
T03331,2023-06-08,P003,C0042,3.0,10.0
T03332,2023-07-20,P007,C0202,3.0,10.0
T03333,2023-02-14,P002,C0458,1.0,0.0
T03334,2023-09-21,P001,C0244,3.0,0.0
T03335,2023-03-12,P006,C0157,1.0,0.0
T03336,2023-12-30,P008,C0464,1.0,5.0
T03337,2023-04-13,P001,C0449,1.0,20.0
T03338,2023-05-05,P010,C0401,1.0,10.0
T03339,2023-11-09,P009,C0286,1.0,0.0
T03340,2023-10-13,P003,C0282,5.0,5.0
T03341,2023-08-18,P003,C0437,1.0,0.0
T03342,2023-05-26,P004,C0381,1.0,0.0
T03343,2023-07-16,P001,C0238,1.0,0.0
T03344,2023-08-09,P009,C0019,1.0,0.0
T03345,2023-03-01,P003,C0053,2.0,5.0
T03346,2023-04-08,P010,C0085,1.0,20.0
T03347,2023-06-20,P004,C0273,3.0,5.0
T03348,2023-06-22,P001,C0430,1.0,5.0
T03349,2023-05-31,P004,C0360,2.0,0.0
T03350,2023-12-16,P001,C0213,2.0,20.0
T03351,2023-05-02,P005,C0437,4.0,10.0
T03352,2023-04-18,P005,C0361,3.0,15.0
T03353,2023-01-04,P007,C0104,2.0,0.0
T03354,2023-04-03,P008,C0192,1.0,5.0
T03355,2023-01-06,P004,C0429,2.0,5.0
T03356,2023-10-15,P007,C0177,3.0,0.0
T03357,2023-04-16,P004,C0147,4.0,5.0
T03358,2023-05-26,P003,C0380,1.0,15.0
T03359,2023-09-28,P006,C0455,1.0,0.0
T03360,2023-04-06,P004,C0081,3.0,0.0
T03361,2023-08-17,P003,C0193,1.0,10.0
T03362,2023-07-21,P009,C0037,1.0,0.0
T03363,2023-07-31,P005,C0377,1.0,5.0
T03364,2023-01-06,P007,C0326,2.0,5.0
T03365,2023-04-22,P006,C0154,5.0,0.0
T03366,2023-11-19,P010,C0130,,10.0
T03367,2023-04-16,P005,C0059,1.0,5.0
T03368,2023-05-19,P007,C0224,1.0,15.0
T03369,2023-10-26,P006,C0249,1.0,10.0
T03370,2023-04-06,P010,C0240,2.0,15.0
T03371,2023-12-03,P002,C0374,2.0,0.0
T03372,2023-10-24,P003,C0389,1.0,0.0
T03373,2023-08-02,P002,C0293,2.0,0.0
T03374,2023-10-18,P003,C0287,2.0,0.0
T03375,2023-01-22,P001,C0204,1.0,15.0
T03376,2023-07-12,P008,C0099,1.0,0.0
T03377,2023-05-30,P006,C0350,,10.0
T03378,2023-09-04,P002,C0176,1.0,0.0
T03379,2023-09-24,P008,C0262,3.0,0.0
T03380,2023-09-08,P006,C0271,1.0,15.0
T03381,2023-01-03,P007,C0143,3.0,0.0
T03382,2023-11-12,P001,C0189,3.0,10.0
T03383,2023-03-17,P007,C0272,2.0,0.0
T03384,2023-03-28,P003,C0020,3.0,15.0
T03385,2023-09-27,P008,C0333,4.0,5.0
T03386,2023-08-13,P006,C0300,2.0,10.0
T03387,2023-01-18,P004,C0426,1.0,0.0
T03388,2023-04-23,P008,C0046,1.0,0.0
T03389,2023-09-08,P009,C0095,3.0,15.0
T03390,2023-08-21,P010,C0418,2.0,15.0
T03391,2023-11-25,P002,C0064,1.0,0.0
T03392,2023-10-06,P006,C0413,1.0,0.0
T03393,2023-07-21,P005,C0131,2.0,0.0
T03394,2023-03-24,P005,C0009,1.0,0.0
T03395,2023-05-05,P010,C0459,1.0,10.0
T03396,2023-06-24,P003,C0203,2.0,0.0
T03397,2023-03-10,P008,C0409,2.0,0.0
T03398,2023-02-16,P008,C0470,1.0,5.0
T03399,2023-09-13,P005,C0298,1.0,0.0
T03400,2023-08-03,P008,C0174,1.0,10.0
T03401,2023-01-30,P010,C0073,1.0,20.0
T03402,2023-10-08,P008,C0084,2.0,0.0
T03403,2023-08-25,P003,C0059,2.0,10.0
T03404,2023-09-05,P002,C0021,1.0,0.0
T03405,2023-01-25,P009,C0458,1.0,0.0
T03406,2023-03-15,P002,C0406,1.0,0.0
T03407,2023-07-25,P009,C0157,5.0,0.0
T03408,2023-11-10,P004,C0319,1.0,0.0
T03409,2023-04-04,P002,C0329,3.0,0.0
T03410,2023-05-07,P010,C0061,3.0,15.0
T03411,2023-01-25,P001,C0064,2.0,10.0
T03412,2023-11-30,P004,C0325,2.0,20.0
T03413,2023-12-21,P009,C0168,1.0,5.0
T03414,2023-04-26,P009,C0203,2.0,0.0
T03415,2023-02-17,P004,C0129,1.0,0.0
T03416,2023-08-14,P009,C0245,3.0,0.0
T03417,2023-09-23,P006,C0106,1.0,0.0
T03418,2023-04-09,P001,C0321,3.0,5.0
T03419,2023-01-11,P010,C0122,1.0,5.0
T03420,2023-03-26,P006,C0318,4.0,0.0
T03421,2023-08-02,P009,C0182,1.0,0.0
T03422,2023-06-22,P002,C0103,2.0,0.0
T03423,2023-07-28,P006,C0316,1.0,0.0
T03424,2023-03-05,P002,C0302,1.0,0.0
T03425,2023-09-15,P004,C0261,2.0,10.0
T03426,2023-11-28,P008,C0113,4.0,0.0
T03427,2023-05-01,P007,C0406,1.0,10.0
T03428,2023-10-25,P009,C0474,4.0,0.0
T03429,2023-02-23,P007,C0437,2.0,0.0
T03430,2023-11-27,P001,C0070,3.0,10.0
T03431,2023-09-29,P002,C0160,1.0,5.0
T03432,2023-08-29,P006,C0240,1.0,0.0
T03433,2023-08-31,P007,C0011,3.0,15.0
T03434,2023-01-18,P003,C0138,1.0,0.0
T03435,2023-07-06,P009,C0495,2.0,0.0
T03436,2023-12-12,P007,C0167,1.0,10.0
T03437,2023-05-24,P006,C0247,1.0,10.0
T03438,2023-09-19,P006,C0354,2.0,0.0
T03439,2023-12-30,P001,C0031,2.0,0.0
T03440,2023-08-27,P005,C0012,2.0,15.0
T03441,2023-10-31,P010,C0243,1.0,0.0
T03442,2023-10-25,P003,C0108,1.0,0.0
T03443,2023-03-17,P007,C0336,1.0,5.0
T03444,2023-07-07,P010,C0422,1.0,15.0
T03445,2023-11-29,P003,C0323,4.0,0.0
T03446,2023-09-03,P005,C0194,3.0,10.0
T03447,2023-05-10,P007,C0308,1.0,5.0
T03448,2023-11-11,P003,C0133,4.0,0.0
T03449,2023-10-10,P010,C0395,1.0,10.0
T03450,2023-03-20,P002,C0281,2.0,20.0
T03451,2023-03-13,P006,C0291,1.0,0.0
T03452,2023-09-20,P008,C0163,2.0,0.0
T03453,2023-07-10,P004,C0278,1.0,15.0
T03454,2023-03-04,P009,C0421,1.0,5.0
T03455,2023-01-12,P008,C0470,1.0,0.0
T03456,2023-05-21,P007,C0439,1.0,5.0
T03457,2023-09-11,P007,C0203,1.0,10.0
T03458,2023-02-12,P003,C0096,1.0,10.0
T03459,2023-01-17,P006,C0483,1.0,15.0
T03460,2023-03-04,P005,C0223,2.0,0.0
T03461,2023-09-10,P001,C0237,1.0,0.0
T03462,2023-10-19,P003,C0117,2.0,5.0
T03463,2023-01-08,P001,C0456,1.0,0.0
T03464,2023-11-21,P004,C0192,4.0,5.0
T03465,2023-03-31,P010,C0276,4.0,0.0
T03466,2023-07-27,P003,C0106,1.0,0.0
T03467,2023-10-19,P004,C0482,2.0,0.0
T03468,2023-10-11,P009,C0004,1.0,5.0
T03469,2023-04-28,P003,C0018,4.0,10.0
T03470,2023-12-15,P006,C0307,2.0,0.0
T03471,2023-06-24,P006,C0452,1.0,0.0
T03472,2023-03-17,P007,C0020,1.0,0.0
T03473,2023-04-11,P009,C0122,1.0,10.0
T03474,2023-05-31,P007,C0137,1.0,0.0
T03475,2023-09-27,P001,C0080,2.0,5.0
T03476,2023-03-12,P008,C0154,1.0,5.0
T03477,2023-06-29,P005,C0358,1.0,0.0
T03478,2023-05-04,P009,C0025,1.0,10.0
T03479,2023-10-20,P010,C0452,1.0,0.0
T03480,2023-10-12,P005,C0169,1.0,5.0
T03481,2023-07-14,P005,C0059,3.0,0.0
T03482,2023-08-16,P002,C0301,1.0,0.0
T03483,2023-10-02,P003,C0041,2.0,5.0
T03484,2023-04-16,P010,C0038,1.0,0.0
T03485,2023-01-21,P009,C0117,1.0,10.0
T03486,2023-03-05,P007,C0275,2.0,10.0
T03487,2023-06-14,P001,C0270,1.0,10.0
T03488,2023-01-27,P003,C0127,1.0,0.0
T03489,2023-11-07,P002,C0405,2.0,5.0
T03490,2023-10-12,P001,C0399,1.0,5.0
T03491,2023-05-28,P009,C0003,1.0,0.0
T03492,2023-10-08,P008,C0293,2.0,5.0
T03493,2023-11-22,P005,C0373,2.0,15.0
T03494,2023-11-15,P002,C0498,1.0,
T03495,2023-06-13,P001,C0430,1.0,15.0
T03496,2023-08-12,P007,C0016,1.0,0.0
T03497,2023-09-29,P002,C0398,1.0,0.0
T03498,2023-05-26,P001,C0265,2.0,0.0
T03499,2023-12-22,P002,C0239,3.0,5.0
T03500,2023-01-30,P007,C0263,4.0,0.0
T03501,2023-02-14,P007,C0398,1.0,15.0
T03502,2023-10-02,P010,C0134,1.0,10.0
T03503,2023-02-03,P006,C0213,2.0,5.0
T03504,2023-05-21,P005,C0015,1.0,0.0
T03505,2023-11-14,P003,C0436,3.0,15.0
T03506,2023-08-09,P003,C0328,2.0,10.0
T03507,2023-12-22,P009,C0418,4.0,0.0
T03508,2023-01-22,P004,C0360,1.0,10.0
T03509,2023-06-29,P009,C0129,1.0,5.0
T03510,2023-11-25,P004,C0352,3.0,5.0
T03511,2023-08-19,P002,C0122,2.0,0.0
T03512,2023-02-07,P004,C0241,4.0,0.0
T03513,2023-03-11,P006,C0115,1.0,0.0
T03514,2023-04-26,P006,C0197,2.0,0.0
T03515,2023-08-27,P005,C0222,2.0,5.0
T03516,2023-12-01,P001,C0214,1.0,20.0
T03517,2023-05-28,P003,C0404,2.0,20.0
T03518,2023-01-09,P005,C0080,2.0,5.0
T03519,2023-10-15,P006,C0263,1.0,
T03520,2023-02-19,P001,C0135,1.0,0.0
T03521,2023-12-04,P009,C0306,2.0,5.0
T03522,2023-01-05,P003,C0242,1.0,0.0
T03523,2023-12-09,P010,C0386,3.0,0.0
T03524,2023-05-06,P003,C0303,1.0,5.0
T03525,2023-03-16,P002,C0270,1.0,0.0
T03526,2023-06-14,P008,C0287,5.0,0.0
T03527,2023-10-05,P003,C0050,4.0,10.0
T03528,2023-11-20,P006,C0189,,0.0
T03529,2023-10-27,P002,C0297,3.0,0.0
T03530,2023-10-17,P007,C0014,1.0,0.0
T03531,2023-03-18,P004,C0389,1.0,0.0
T03532,2023-10-25,P009,C0459,1.0,0.0
T03533,2023-05-17,P010,C0232,1.0,10.0
T03534,2023-04-16,P009,C0261,3.0,0.0
T03535,2023-04-05,P007,C0192,2.0,10.0
T03536,2023-05-15,P008,C0413,5.0,0.0
T03537,2023-03-09,P003,C0203,2.0,0.0
T03538,2023-05-27,P005,C0261,1.0,5.0
T03539,2023-06-08,P002,C0113,2.0,5.0
